Dataset Name,Path Type,Acceleration Type,Path Direction,Path Number,Sample Rate,Prediction Horizon,Prediction Model,Angular Avg. Window,Linear Avg. Window,Average ADE,Average ADE (Normalized),Average FDE,Average FDE (Normalized)
HL_C_F_RL_3,HL_C,F,RL,3,full,12,CV,,8,8.877717185828251,1.4540787970993811,23.415603760560874,0.36186972681802865
HL_C_F_RL_3,HL_C,F,RL,3,10hz,12,CV,,8,33.4108952710369,2.2970455351938455,109.01279286212419,0.862303646098763
HL_C_F_RL_1,HL_C,F,RL,1,full,12,CV,,8,7.456799057972631,1.4186030099884943,16.12965118584285,0.3039867774488123
HL_C_F_RL_1,HL_C,F,RL,1,10hz,12,CV,,8,28.37693489637365,2.243822742131391,90.5376600037677,0.7322137843637009
HL_C_A_LR_1,HL_C,A,LR,1,full,12,CV,,8,42.825254218097925,6.844519864579736,93.07001786271884,1.099800401996871
HL_C_A_LR_1,HL_C,A,LR,1,10hz,12,CV,,8,64.1602118286606,7.471966168240341,140.2756803770423,1.221501848060793
HL_C_A_RL_3,HL_C,A,RL,3,full,12,CV,,8,19.85621650559431,3.138772838033463,44.95392099793081,0.5555539878464016
HL_C_A_RL_3,HL_C,A,RL,3,10hz,12,CV,,8,41.52608705615389,1.854155810635516,118.36186394863194,0.5579405330219827
HL_C_F_LR_1,HL_C,F,LR,1,full,12,CV,,8,33.273873373325245,8.667720046426014,71.31491832136388,1.0313957817970512
HL_C_F_LR_1,HL_C,F,LR,1,10hz,12,CV,,8,64.04801721233451,8.32167681656229,145.64442483959962,1.2415384706515464
HL_C_F_LR_3,HL_C,F,LR,3,full,12,CV,,8,40.326156657158464,7.648115160168699,87.22758801852807,1.1033073087593985
HL_C_F_LR_3,HL_C,F,LR,3,10hz,12,CV,,8,53.51398388732807,6.025916006747542,130.09092986468752,0.8889790064949195
HL_C_F_LR_4,HL_C,F,LR,4,full,12,CV,,8,28.777547041322965,7.955962969665334,62.29679648902137,0.9318136119160901
